"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours"
6657,NA,NA,NA,NA,"Check",25.0833333333333
6658,NA,NA,NA,NA,"Pull",25.8333333333333
6659,NA,NA,NA,NA,"Set",0
6660,NA,NA,NA,NA,"Check",28.1
6662,NA,NA,NA,NA,"Check",23
6663,NA,NA,NA,NA,"Check",26.1666666666667
6664,NA,NA,NA,NA,"Pull",21.4166666666667
6665,NA,NA,NA,NA,"Set",0
6666,NA,NA,NA,NA,"Check",28.5666666666667
6667,NA,NA,NA,NA,"Check",24.3666666666667
6668,NA,NA,NA,NA,"Check",21.75
6674,NA,NA,NA,NA,"Pull",19.7666666666667
6678,NA,NA,NA,NA,"Set",0
6682,NA,NA,NA,NA,"Check",26.85
6681,NA,NA,NA,NA,"Check",24.3833333333333
6680,NA,NA,NA,NA,"Pull",21.0666666666667
6679,NA,NA,NA,NA,"Set",0
6684,NA,NA,NA,NA,"Check",22.7
6686,NA,NA,NA,NA,"Check",23.7
6687,NA,NA,NA,NA,"Pull",25.0166666666667
6688,NA,NA,NA,NA,"Set",0
6702,NA,NA,NA,NA,"Check",22.1
6691,NA,NA,NA,NA,"Check",24.8166666666667
6696,NA,NA,NA,NA,"Check",21.9
6703,NA,NA,NA,NA,"Pull",25.7166666666667
6709,NA,NA,NA,NA,"Set",0
6700,NA,NA,NA,NA,"Check",26.6
6710,NA,NA,NA,NA,"Check",25.3166666666667
6714,NA,NA,NA,NA,"Check",21.4166666666667
6723,NA,NA,NA,NA,"Pull",26.7666666666667
6722,NA,NA,NA,NA,"Set",0
6718,NA,NA,NA,NA,"Check",22.1333333333333
6716,NA,NA,NA,NA,"Pull",25.35
6734,NA,NA,NA,NA,"Set",0
6733,NA,NA,NA,NA,"Check",17.2
6732,NA,NA,NA,NA,"Check",27.8333333333333
6731,NA,NA,NA,NA,"Check",23.0333333333333
6730,NA,NA,NA,NA,"Pull",23.5666666666667
6735,NA,NA,NA,NA,"Set",0
6763,NA,NA,NA,NA,"Check",23.4333333333333
6745,NA,NA,NA,NA,"Check",22.7833333333333
6753,NA,NA,NA,NA,"Check",25.7666666666667
6740,NA,NA,NA,NA,"Pull",25.2333333333333
6737,NA,NA,NA,NA,"Set",0
6755,NA,NA,NA,NA,"Check",21.9333333333333
6743,NA,NA,NA,NA,"Check",23.5333333333333
6759,NA,NA,NA,NA,"Check",22.9333333333333
6751,NA,NA,NA,NA,"Pull",22.7166666666667
6764,NA,NA,NA,NA,"Set",0
6768,NA,NA,NA,NA,"Check",23.9666666666667
6770,NA,NA,NA,NA,"Check",24.2666666666667
6776,NA,NA,NA,NA,"Pull",26.45
6779,NA,NA,NA,NA,"Set",0
6780,NA,NA,NA,NA,"Check",26
6783,NA,NA,NA,NA,"Check",20.8333333333333
6786,NA,NA,NA,NA,"Check",23.4166666666667
6788,NA,NA,NA,NA,"Pull",25
6793,NA,NA,NA,NA,"Set",0
6790,NA,NA,NA,NA,"Check",20.6
6802,NA,NA,NA,NA,"Check",24.8166666666667
6820,NA,NA,NA,NA,"Pull",25.4666666666667
6821,NA,NA,NA,NA,"Pull",0
6809,NA,NA,NA,NA,"Set",0
6808,NA,NA,NA,NA,"Check",4.53333333333333
6813,NA,NA,NA,NA,"Check",24.8
6812,NA,NA,NA,NA,"Check",19.1
6807,NA,NA,NA,NA,"Check",23.85
6815,NA,NA,NA,NA,"Pull",23.3333333333333
6889,NA,NA,NA,NA,"Set",0
6901,NA,NA,NA,NA,"Check",22.2
6904,NA,NA,NA,NA,"Check",24.6666666666667
6907,NA,NA,NA,NA,"Check",22.6666666666667
6908,NA,NA,NA,NA,"Pull",23.5833333333333
6910,NA,NA,NA,NA,"Set",0
6914,NA,NA,NA,NA,"Check",27.2833333333333
6921,NA,NA,NA,NA,"Check",26.8166666666667
6926,NA,NA,NA,NA,"Check",23.35
6928,NA,NA,NA,NA,"Pull",22.75
6936,NA,NA,NA,NA,"Set",0
6940,NA,NA,NA,NA,"Pull",27.7166666666667
6942,NA,NA,NA,NA,"Set",0
6945,NA,NA,NA,NA,"Check",20.0833333333333
6946,NA,NA,NA,NA,"Check",23.6833333333333
6960,NA,NA,NA,NA,"Pull",24.6833333333333
6964,NA,NA,NA,NA,"Set",0
6966,NA,NA,NA,NA,"Check",25.4
6968,NA,NA,NA,NA,"Check",25.85
6974,NA,NA,NA,NA,"Check",20.5
6975,NA,NA,NA,NA,"Pull",23.55
6981,NA,NA,NA,NA,"Set",0
6983,NA,NA,NA,NA,"Check",27.45
6985,NA,NA,NA,NA,"Check",18.7333333333333
6994,NA,NA,NA,NA,"Check",33.0166666666667
6999,NA,NA,NA,NA,"Pull",16.0833333333333
7001,NA,NA,NA,NA,"Set",0
7003,NA,NA,NA,NA,"Check",25.75
7004,NA,NA,NA,NA,"Check",24.1
7007,NA,NA,NA,NA,"Check",25.8666666666667
7008,NA,NA,NA,NA,"Pull",27.9166666666667
7013,NA,NA,NA,NA,"Set",0
7014,NA,NA,NA,NA,"Check",26.7666666666667
7016,NA,NA,NA,NA,"Check",25.4
7027,NA,NA,NA,NA,"Check",24.75
7029,NA,NA,NA,NA,"Pull",20.5666666666667
7031,NA,NA,NA,NA,"Set",0
7032,NA,NA,NA,NA,"Check",24.6166666666667
7034,NA,NA,NA,NA,"Check",23.3666666666667
7036,NA,NA,NA,NA,"Pull",21.15
7038,NA,NA,NA,NA,"Set",0
7040,NA,NA,NA,NA,"Check",23.1666666666667
7042,NA,NA,NA,NA,"Check",27
7053,NA,NA,NA,NA,"Check",22.8333333333333
7055,NA,NA,NA,NA,"Pull",22.25
7056,NA,NA,NA,NA,"Set",0
7060,NA,NA,NA,NA,"Check",24.75
7063,NA,NA,NA,NA,"Check",23.75
7065,NA,NA,NA,NA,NA,NA
7071,NA,NA,NA,NA,"Check",0
7066,NA,NA,NA,NA,"Pull",21.3333333333333
7073,NA,NA,NA,NA,"Set",0
7081,NA,NA,NA,NA,"Check",24.4833333333333
7082,NA,NA,NA,NA,"Check",23.0833333333333
7087,NA,NA,NA,NA,"Check",24.2
7089,NA,NA,NA,NA,"Pull",23.4666666666667
7090,NA,NA,NA,NA,"Set",0
7092,NA,NA,NA,NA,"Check",25.15
7095,NA,NA,NA,NA,"Check",26.35
7097,NA,NA,NA,NA,"Pull",24.8833333333333
7145,NA,NA,NA,NA,"Set",0
7143,NA,NA,NA,NA,"Check",22
7156,NA,NA,NA,NA,"Check",27.0166666666667
7148,NA,NA,NA,NA,"Pull",22.7166666666667
7152,NA,NA,NA,NA,"Set",0
7153,NA,NA,NA,NA,"Check",24.75
7154,NA,NA,NA,NA,"Check",22.3333333333333
7155,NA,NA,NA,NA,"Check",22.75
7164,NA,NA,NA,NA,"Pull",21.9833333333333
7162,NA,NA,NA,NA,"Set",0
7163,NA,NA,NA,NA,"Check",22.4166666666667
7165,NA,NA,NA,NA,"Pull",25.6666666666667
7170,NA,NA,NA,NA,"Set",0
7190,NA,NA,NA,NA,"Check",26.7333333333333
7175,NA,NA,NA,NA,"Check",23.1666666666667
7187,NA,NA,NA,NA,"Pull",20.75
7191,NA,NA,NA,NA,"Set",0
7188,NA,NA,NA,NA,"Pull",19.4666666666667
7189,NA,NA,NA,NA,"Set",0
7176,NA,NA,NA,NA,"Check",26.4
7186,NA,NA,NA,NA,"Check",25.0666666666667
7184,NA,NA,NA,NA,"Pull",22.85
7183,NA,NA,NA,NA,"Set",0
7185,NA,NA,NA,NA,"Pull",22.7333333333333
7198,NA,NA,NA,NA,"Set",0
7199,NA,NA,NA,NA,"Check",24.9166666666667
7197,NA,NA,NA,NA,"Check",25.8666666666667
7200,NA,NA,NA,NA,"Check",24.1666666666667
7201,NA,NA,NA,NA,"Pull",18.6666666666667
7232,NA,NA,NA,NA,"Set",0
7233,NA,NA,NA,NA,"Check",23.15
7234,NA,NA,NA,NA,"Check",22.75
7245,NA,NA,NA,NA,"Pull",24.5
7246,NA,NA,NA,NA,"Set",0
7247,NA,NA,NA,NA,"Check",24.9333333333333
7248,NA,NA,NA,NA,"Check",23.75
7262,NA,NA,NA,NA,"Set",0
7266,NA,NA,NA,NA,"Pull",22.65
7269,NA,NA,NA,NA,"Set",0
7271,NA,NA,NA,NA,"Check",22.3833333333333
7272,NA,NA,NA,NA,"Check",23.2
7273,NA,NA,NA,NA,"Pull",22.9666666666667
7274,NA,NA,NA,NA,"Set",0
7276,NA,NA,NA,NA,"Check",23.3666666666667
7279,NA,NA,NA,NA,"Check",21.6333333333333
7281,NA,NA,NA,NA,"Pull",25.75
7339,NA,NA,NA,NA,"Set",0
7340,NA,NA,NA,NA,"Check",28.3333333333333
7345,NA,NA,NA,NA,"Check",24.8333333333333
7356,NA,NA,NA,NA,"Check",21.5
7361,NA,NA,NA,NA,"Pull",25.5
7362,NA,NA,NA,NA,"Set",0
7365,NA,NA,NA,NA,"Pull",23.8166666666667
7409,NA,NA,NA,NA,"Set",0
7410,NA,NA,NA,NA,"Check",21.4166666666667
7411,NA,NA,NA,NA,"Check",25.0833333333333
7426,NA,NA,NA,NA,"Pull",24.5
7421,NA,NA,NA,NA,"Set",0
7428,NA,NA,NA,NA,"Check",24.5666666666667
7438,NA,NA,NA,NA,"Check",23.3333333333333
7442,NA,NA,NA,NA,"Pull",22.1666666666667
7443,NA,NA,NA,NA,"Set",0
7451,NA,NA,NA,NA,"Check",26.0166666666667
7458,NA,NA,NA,NA,"Check",23.9333333333333
7463,NA,NA,NA,NA,"Pull",23.3
7515,NA,NA,NA,NA,"Set",0
7516,NA,NA,NA,NA,"Check",22.5833333333333
7517,NA,NA,NA,NA,"Check",22.2
7518,NA,NA,NA,NA,"Pull",25.45
7519,NA,NA,NA,NA,"Set",0
7520,NA,NA,NA,NA,"Check",22.95
7521,NA,NA,NA,NA,"Check",23.3833333333333
7522,NA,NA,NA,NA,"Pull",20.85
7546,NA,NA,NA,NA,"Set",0
7547,NA,NA,NA,NA,"Check",24.3
7548,NA,NA,NA,NA,"Check",20.9
7549,NA,NA,NA,NA,"Check",27.2666666666667
7550,NA,NA,NA,NA,"Pull",23.4166666666667
7545,NA,NA,NA,NA,"Set",0
7551,NA,NA,NA,NA,"Check",29.9166666666667
7552,NA,NA,NA,NA,"Check",22.8166666666667
7553,NA,NA,NA,NA,"Check",25.35
7544,NA,NA,NA,NA,"Pull",21.0833333333333
7558,NA,NA,NA,NA,"Check",28.4
7565,NA,NA,NA,NA,"Set",0
7563,NA,NA,NA,NA,"Check",24.15
7562,NA,NA,NA,NA,"Check",24.7
7561,NA,NA,NA,NA,"Pull",21
7560,NA,NA,NA,NA,"Set",0
7559,NA,NA,NA,NA,"Check",26.1833333333333
7557,NA,NA,NA,NA,"Check",23.2666666666667
7556,NA,NA,NA,NA,"Pull",20.0833333333333
7555,NA,NA,NA,NA,"Set",0
7554,NA,NA,NA,NA,"Check",26.3333333333333
7630,NA,NA,NA,NA,"Check",23.45
7629,NA,NA,NA,NA,"Pull",24.3833333333333
7628,NA,NA,NA,NA,"Set",0
7627,NA,NA,NA,NA,"Check",24.7666666666667
7626,NA,NA,NA,NA,"Check",23.5833333333333
7625,NA,NA,NA,NA,"Check",23.6666666666667
7624,NA,NA,NA,NA,"Pull",20.0833333333333
7623,NA,NA,NA,NA,"Set",0
7620,NA,NA,NA,NA,"Check",23.0333333333333
7621,NA,NA,NA,NA,"Check",24.7166666666667
7619,NA,NA,NA,NA,"Check",24.5
7618,NA,NA,NA,NA,"Pull",23.8333333333333
7661,NA,NA,NA,NA,"Set",0
7660,NA,NA,NA,NA,"Check",23.9166666666667
7665,NA,NA,NA,NA,"Check",25
7659,NA,NA,NA,NA,"Check",23.05
7668,NA,NA,NA,NA,"Pull",24.1666666666667
7685,NA,NA,NA,NA,"Set",0
7686,NA,NA,NA,NA,"Pull",24.05
7687,NA,NA,NA,NA,"Set",0
7683,NA,NA,NA,NA,"Check",24.8333333333333
7684,NA,NA,NA,NA,"Pull",19.95
7688,NA,NA,NA,NA,"Set",0
7689,NA,NA,NA,NA,"Check",23.3166666666667
7795,NA,NA,NA,NA,"Check",21.7166666666667
7690,NA,NA,NA,NA,"Pull",21.3666666666667
7691,NA,NA,NA,NA,"Set",0
7794,NA,NA,NA,NA,"Check",29
7793,NA,NA,NA,NA,"Check",21.6333333333333
7787,NA,NA,NA,NA,"Check",20.9666666666667
7791,NA,NA,NA,NA,"Pull",24.65
7776,NA,NA,NA,NA,"Set",0
7775,NA,NA,NA,NA,"Check",27.2833333333333
7774,NA,NA,NA,NA,"Check",19.9833333333333
7772,NA,NA,NA,NA,"Check",23.15
7771,NA,NA,NA,NA,"Pull",22.45
7769,NA,NA,NA,NA,"Set",0
7770,NA,NA,NA,NA,"Check",24.2
7764,NA,NA,NA,NA,"Check",24.4666666666667
7783,NA,NA,NA,NA,"Check",22.3166666666667
7785,NA,NA,NA,NA,"Pull",26.4166666666667
7784,NA,NA,NA,NA,"Set",0
7796,NA,NA,NA,NA,"Check",22.7166666666667
7797,NA,NA,NA,NA,"Check",25.2666666666667
7800,NA,NA,NA,NA,"Check",22.9333333333333
7801,NA,NA,NA,NA,"Pull",22.2666666666667
7804,NA,NA,NA,NA,"Set",0
7802,NA,NA,NA,NA,"Check",20.75
7805,NA,NA,NA,NA,"Check",26.0166666666667
7816,NA,NA,NA,NA,"Set",0
7817,NA,NA,NA,NA,"Check",25.8
7818,NA,NA,NA,NA,"Check",23.7666666666667
7819,NA,NA,NA,NA,"Check",26.8
7820,NA,NA,NA,NA,"Pull",18.8833333333333
7827,NA,NA,NA,NA,"Check",24
7826,NA,NA,NA,NA,"Pull",19.5
7825,NA,NA,NA,NA,"Set",0
7836,NA,NA,NA,NA,"Check",27.5333333333333
7837,NA,NA,NA,NA,"Check",21.7666666666667
7838,NA,NA,NA,NA,"Check",23.8333333333333
7839,NA,NA,NA,NA,"Pull",23.05
7840,NA,NA,NA,NA,"Set",0
7843,NA,NA,NA,NA,"Check",22.4333333333333
7845,NA,NA,NA,NA,"Check",28.3
7844,NA,NA,NA,NA,"Check",22.45
7846,NA,NA,NA,NA,"Pull",22.65
7851,NA,NA,NA,NA,"Set",0
7853,NA,NA,NA,NA,"Check",30.0333333333333
7852,NA,NA,NA,NA,"Check",20.4333333333333
7854,NA,NA,NA,NA,"Check",23.0333333333333
7855,NA,NA,NA,NA,"Pull",28.6666666666667
7856,NA,NA,NA,NA,"Set",0
7857,NA,NA,NA,NA,"Check",25.3
7859,NA,NA,NA,NA,"Check",25.3833333333333
7858,NA,NA,NA,NA,"Check",22.1
7860,NA,NA,NA,NA,"Set",0
7873,NA,NA,NA,NA,"Check",22.1333333333333
7874,NA,NA,NA,NA,"Pull",27.05
7877,NA,NA,NA,NA,"Set",0
7876,NA,NA,NA,NA,"Check",21.5
7879,NA,NA,NA,NA,"Check",27.8333333333333
7887,NA,NA,NA,NA,"Pull",22.3333333333333
7881,NA,NA,NA,NA,"Set",0
7888,NA,NA,NA,NA,"Check",22.3166666666667
7897,NA,NA,NA,NA,"Check",24.4166666666667
7900,NA,NA,NA,NA,"Check",24.0166666666667
7899,NA,NA,NA,NA,"Pull",22.8333333333333
7891,NA,NA,NA,NA,"Set",0
7904,NA,NA,NA,NA,"Check",26.7666666666667
7901,NA,NA,NA,NA,"Check",21.3833333333333
7906,NA,NA,NA,NA,"Pull",24.1833333333333
7919,NA,NA,NA,NA,"Set",0
7920,NA,NA,NA,NA,"Check",23.7333333333333
7915,NA,NA,NA,NA,"Check",23.9666666666667
7909,NA,NA,NA,NA,"Check",22.7833333333333
7921,NA,NA,NA,NA,"Pull",23.65
7944,NA,NA,NA,NA,"Set",0
7922,NA,NA,NA,NA,"Check",25.1833333333333
7923,NA,NA,NA,NA,"Check",23.1666666666667
7924,NA,NA,NA,NA,"Check",23.7333333333333
7925,NA,NA,NA,NA,"Pull",23.6333333333333
7926,NA,NA,NA,NA,"Set",0
7927,NA,NA,NA,NA,"Check",23.1666666666667
7929,NA,NA,NA,NA,"Check",24.1833333333333
7928,NA,NA,NA,NA,"Check",22.9666666666667
7930,NA,NA,NA,NA,"Pull",27.4333333333333
7931,NA,NA,NA,NA,"Set",0
7932,NA,NA,NA,NA,"Check",22.2833333333333
7933,NA,NA,NA,NA,"Check",24.9333333333333
7934,NA,NA,NA,NA,"Check",23.3166666666667
7935,NA,NA,NA,NA,"Pull",23.3333333333333
7936,NA,NA,NA,NA,"Set",0
7937,NA,NA,NA,NA,"Check",24.0833333333333
7938,NA,NA,NA,NA,"Check",22.8666666666667
7939,NA,NA,NA,NA,"Pull",25.1666666666667
7940,NA,NA,NA,NA,"Set",0
7941,NA,NA,NA,NA,"Check",21.8833333333333
7942,NA,NA,NA,NA,"Check",25.55
8004,NA,NA,NA,NA,"Check",23.2666666666667
7943,NA,NA,NA,NA,"Pull",23.85
8005,NA,NA,NA,NA,"Set",0
8006,NA,NA,NA,NA,"Check",24.6166666666667
8010,NA,NA,NA,NA,"Check",23.15
8007,NA,NA,NA,NA,"Check",22.5833333333333
8008,NA,NA,NA,NA,"Pull",24.3333333333333
8009,NA,NA,NA,NA,"Set",0
8012,NA,NA,NA,NA,"Check",24.7833333333333
8013,NA,NA,NA,NA,NA,NA
8016,NA,NA,NA,NA,"Check",24.4
8019,NA,NA,NA,NA,"Check",23.15
8021,NA,NA,NA,NA,"Pull",23.3166666666667
8033,NA,NA,NA,NA,"Check",23.9333333333333
8032,NA,NA,NA,NA,"Check",23.25
8029,NA,NA,NA,NA,"Check",23.6333333333333
8024,NA,NA,NA,NA,"Pull",24.0833333333333
8040,NA,NA,NA,NA,"Set",0
8042,NA,NA,NA,NA,"Check",22.25
8045,NA,NA,NA,NA,"Check",24.2166666666667
8047,NA,NA,NA,NA,"Check",25.5833333333333
8049,NA,NA,NA,NA,"Pull",23.7
8068,NA,NA,NA,NA,"Set",0
8067,NA,NA,NA,NA,"Check",5.68333333333333
8083,NA,NA,NA,NA,"Check",20.4333333333333
8082,NA,NA,NA,NA,"Pull",24.8833333333333
8073,NA,NA,NA,NA,"Set",0
8060,NA,NA,NA,NA,"Check",24.4666666666667
8070,NA,NA,NA,NA,"Check",23.5
8069,NA,NA,NA,NA,"Check",24.45
8099,NA,NA,NA,NA,"Pull",23.4666666666667
8096,NA,NA,NA,NA,"Set",0
8088,NA,NA,NA,NA,"Check",24.5833333333333
8086,NA,NA,NA,NA,"Check",24.0833333333333
8085,NA,NA,NA,NA,"Check",23.0833333333333
8101,NA,NA,NA,NA,"Pull",24
8102,NA,NA,NA,NA,"Set",0
8109,NA,NA,NA,NA,"Check",24.3333333333333
8107,NA,NA,NA,NA,"Check",24
8116,NA,NA,NA,NA,"Check",23.8666666666667
8113,NA,NA,NA,NA,"Pull",23.2166666666667
8115,NA,NA,NA,NA,"Set",0
8132,NA,NA,NA,NA,"Check",25.4833333333333
8127,NA,NA,NA,NA,"Check",23.9
8122,NA,NA,NA,NA,"Check",22.25
8119,NA,NA,NA,NA,"Pull",24
8117,NA,NA,NA,NA,"Set",0
8137,NA,NA,NA,NA,"Check",24.7666666666667
8141,NA,NA,NA,NA,"Check",23.5166666666667
8138,NA,NA,NA,NA,"Check",23.6
8135,NA,NA,NA,NA,"Pull",24.3
8143,NA,NA,NA,NA,"Set",0
8144,NA,NA,NA,NA,"Check",24.5
8153,NA,NA,NA,NA,"Check",26.05
8147,NA,NA,NA,NA,"Check",22.9666666666667
8158,NA,NA,NA,NA,"Pull",22.9
8160,NA,NA,NA,NA,"Set",0
8163,NA,NA,NA,NA,"Check",19.9166666666667
8165,NA,NA,NA,NA,"Check",25.95
8166,NA,NA,NA,NA,"Pull",22.1
8169,NA,NA,NA,NA,"Set",0
8170,NA,NA,NA,NA,"Check",24.2
8178,NA,NA,NA,NA,"Check",25.4
8182,NA,NA,NA,NA,"Check",23.8
8185,NA,NA,NA,NA,"Pull",23.1666666666667
8195,NA,NA,NA,NA,"Set",0
8193,NA,NA,NA,NA,"Check",25.4166666666667
8191,NA,NA,NA,NA,"Check",23.0833333333333
8189,NA,NA,NA,NA,"Pull",24.95
8186,NA,NA,NA,NA,"Set",0
8197,NA,NA,NA,NA,"Check",24.65
8205,NA,NA,NA,NA,"Check",22.9166666666667
8216,NA,NA,NA,NA,"Check",24.5666666666667
8206,NA,NA,NA,NA,"Pull",25.1166666666667
8219,NA,NA,NA,NA,"Set",0
8199,NA,NA,NA,NA,"Check",25.25
8201,NA,NA,NA,NA,"Check",23.45
8221,NA,NA,NA,NA,"Check",23.85
8223,NA,NA,NA,NA,"Pull",23.9333333333333
8303,NA,NA,NA,NA,"Set",0
8301,NA,NA,NA,NA,"Check",24.0833333333333
8300,NA,NA,NA,NA,"Check",28.4666666666667
8305,NA,NA,NA,NA,"Pull",21.45
8306,NA,NA,NA,NA,"Set",0
8307,NA,NA,NA,NA,"Check",24.15
8308,NA,NA,NA,NA,"Check",23.8666666666667
8309,NA,NA,NA,NA,"Pull",28.1833333333333
8288,NA,NA,NA,NA,"Set",0
8310,NA,NA,NA,NA,"Check",28.0833333333333
8315,NA,NA,NA,NA,"Pull",21.7833333333333
8314,NA,NA,NA,NA,"Set",0
8313,NA,NA,NA,NA,"Check",23.2666666666667
8312,NA,NA,NA,NA,"Check",22.3833333333333
8304,NA,NA,NA,NA,"Check",28.9166666666667
8311,NA,NA,NA,NA,"Pull",20.1
8326,NA,NA,NA,NA,"Pull",24.45
8327,NA,NA,NA,NA,"Set",0
8328,NA,NA,NA,NA,"Pull",24.0333333333333
8329,NA,NA,NA,NA,"Set",0
8330,NA,NA,NA,NA,"Check",23.4333333333333
8338,NA,NA,NA,NA,"Check",25.9
8392,NA,NA,NA,NA,"Check",21.0833333333333
8362,NA,NA,NA,NA,"Pull",24.8666666666667
8333,NA,NA,NA,NA,"Set",0
8336,NA,NA,NA,NA,"Check",23.0666666666667
8335,NA,NA,NA,NA,"Check",24.6
8393,NA,NA,NA,NA,"Set",0
8394,NA,NA,NA,NA,"Check",23.6166666666667
8395,NA,NA,NA,NA,"Check",28.65
8345,NA,NA,NA,NA,"Check",19.0166666666667
8347,NA,NA,NA,NA,"Pull",24.9666666666667
8346,NA,NA,NA,NA,"Set",0
8344,NA,NA,NA,NA,"Check",24.75
8355,NA,NA,NA,NA,"Check",27.4833333333333
8341,NA,NA,NA,NA,"Set",0
8339,NA,NA,NA,NA,"Check",21.3833333333333
8370,NA,NA,NA,NA,"Check",22.95
8369,NA,NA,NA,NA,"Pull",24.6666666666667
8367,NA,NA,NA,NA,"Set",0
8348,NA,NA,NA,NA,"Check",23.2166666666667
8359,NA,NA,NA,NA,"Check",23.3666666666667
8358,NA,NA,NA,NA,"Check",23.6666666666667
8365,NA,NA,NA,NA,"Pull",25.0833333333333
8380,NA,NA,NA,NA,"Set",0
8379,NA,NA,NA,NA,"Check",23.9833333333333
8428,NA,NA,NA,NA,"Pull",24.4
8378,NA,NA,NA,NA,"Set",0
8397,NA,NA,NA,NA,"Check",28.8333333333333
8388,NA,NA,NA,NA,"Pull",21.75
8389,NA,NA,NA,NA,"Set",0
8427,NA,NA,NA,NA,"Check",25.4
8425,NA,NA,NA,NA,"Check",26.6666666666667
8424,NA,NA,NA,NA,"Pull",23.7666666666667
8422,NA,NA,NA,NA,"Set",0
8421,NA,NA,NA,NA,"Check",24.0833333333333
8420,NA,NA,NA,NA,"Check",21.75
8418,NA,NA,NA,NA,"Pull",22.9666666666667
8436,NA,NA,NA,NA,"Set",0
8437,NA,NA,NA,NA,"Check",3.3
8404,NA,NA,NA,NA,"Check",25.05
8403,NA,NA,NA,NA,"Pull",26.3333333333333
8401,NA,NA,NA,NA,"Pull",18.9
8400,NA,NA,NA,NA,"Set",0
8442,NA,NA,NA,NA,"Check",27.55
8406,NA,NA,NA,NA,"Check",26.3666666666667
8769,NA,NA,NA,NA,"Check",18.6833333333333
8761,NA,NA,NA,NA,"Pull",24.4
8435,NA,NA,NA,NA,"Set",0
8439,NA,NA,NA,NA,"Check",26.1333333333333
8440,NA,NA,NA,NA,"Check",21.8333333333333
8441,NA,NA,NA,NA,"Check",23.8666666666667
8443,NA,NA,NA,NA,"Pull",26.4333333333333
8765,NA,NA,NA,NA,"Set",0
8530,NA,NA,NA,NA,"Check",17.75
8536,NA,NA,NA,NA,"Check",23.3
8538,NA,NA,NA,NA,"Pull",27.8666666666667
8551,NA,NA,NA,NA,"Set",0
8558,NA,NA,NA,NA,"Pull",25.45
8562,NA,NA,NA,NA,"Set",0
8561,NA,NA,NA,NA,"Check",21.95
8566,NA,NA,NA,NA,"Pull",25.4333333333333
8448,NA,NA,NA,NA,"Set",0
8591,NA,NA,NA,NA,"Check",26.6
8594,NA,NA,NA,NA,"Check",24.45
8596,NA,NA,NA,NA,"Check",24.6333333333333
8599,NA,NA,NA,NA,"Pull",25.3333333333333
8600,NA,NA,NA,NA,"Set",0
8611,NA,NA,NA,NA,"Check",26.0166666666667
8614,NA,NA,NA,NA,"Check",24.1
8680,NA,NA,NA,NA,"Check",22.8666666666667
8617,NA,NA,NA,NA,"Pull",23.4666666666667
8619,NA,NA,NA,NA,"Set",0
8624,NA,NA,NA,NA,"Check",27.9
8628,NA,NA,NA,NA,"Check",22.1333333333333
8629,NA,NA,NA,NA,"Pull",24.8333333333333
8630,NA,NA,NA,NA,"Set",0
8635,NA,NA,NA,NA,"Check",25.2833333333333
8636,NA,NA,NA,NA,"Check",25.5
8638,NA,NA,NA,NA,"Check",20.9833333333333
8639,NA,NA,NA,NA,"Pull",24.2666666666667
8608,NA,NA,NA,NA,"Check",21.4666666666667
8641,NA,NA,NA,NA,"Check",26.6833333333333
8642,NA,NA,NA,NA,"Check",25.1333333333333
8645,NA,NA,NA,NA,"Pull",21.85
8651,NA,NA,NA,NA,"Set",0
8652,NA,NA,NA,NA,"Check",26.75
8524,NA,NA,NA,NA,"Check",41.7166666666667
8526,NA,NA,NA,NA,"Pull",25.0666666666667
8662,NA,NA,NA,NA,"Set",0
8664,NA,NA,NA,NA,"Check",24.2833333333333
8527,NA,NA,NA,NA,"Check",23.8166666666667
8672,NA,NA,NA,NA,"Pull",23.3166666666667
8676,NA,NA,NA,NA,"Set",0
8678,NA,NA,NA,NA,"Check",26
8686,NA,NA,NA,NA,"Check",21.85
8688,NA,NA,NA,NA,"Check",25.1
8689,NA,NA,NA,NA,"Pull",22.3166666666667
8691,NA,NA,NA,NA,"Set",0
8695,NA,NA,NA,NA,"Check",22.25
8583,NA,NA,NA,NA,"Check",24.6
8698,NA,NA,NA,NA,"Check",24.7666666666667
8704,NA,NA,NA,NA,"Pull",22.5
8705,NA,NA,NA,NA,"Set",0
8598,NA,NA,NA,NA,"Check",24.1166666666667
8708,NA,NA,NA,NA,"Check",23.95
8713,NA,NA,NA,NA,"Check",24.7166666666667
8710,NA,NA,NA,NA,"Pull",24.15
8722,NA,NA,NA,NA,"Set",0
8724,NA,NA,NA,NA,"Check",25.7833333333333
8727,NA,NA,NA,NA,"Pull",25.3166666666667
8729,NA,NA,NA,NA,"Set",0
8731,NA,NA,NA,NA,"Check",23.75
8734,NA,NA,NA,NA,"Check",21.9333333333333
8735,NA,NA,NA,NA,"Check",26.7166666666667
8737,NA,NA,NA,NA,"Pull",24
8741,NA,NA,NA,NA,"Set",0
8752,NA,NA,NA,NA,"Check",23.8833333333333
8754,NA,NA,NA,NA,"Check",24.2
8748,NA,NA,NA,NA,"Pull",25.4833333333333
8756,NA,NA,NA,NA,"Set",0
8758,NA,NA,NA,NA,"Check",23.05
8760,NA,NA,NA,NA,"Check",24.3666666666667
8782,NA,NA,NA,NA,"Check",24.55
8784,NA,NA,NA,NA,"Pull",24.0333333333333
8780,NA,NA,NA,NA,"Set",0
8776,NA,NA,NA,NA,"Check",25.5
